x,y,u,v,p
0.4196078431,0.8392156863,0.3257748418,0.09194592656,0
0.4196078431,0.8431372549,0.330357246,0.09097838844,0
0.4196078431,0.8470588235,0.3349737342,0.08998092474,0
0.4196078431,0.8509803922,0.3396227412,0.08895243312,0
0.4196078431,0.8549019608,0.3443013799,0.08789156518,0
0.4196078431,0.8588235294,0.3490051891,0.08679669548,0
0.4196078431,0.862745098,0.3537278723,0.08566589375,0
0.4196078431,0.8666666667,0.3584610369,0.08449690186,0
0.4196078431,0.8705882353,0.3631939401,0.08328711729,0
0.4196078431,0.8745098039,0.3679132528,0.08203358474,0
0.4196078431,0.8784313725,0.3726028511,0.08073299734,0
0.4196078431,0.8823529412,0.3772436456,0.07938170909,0
0.4196078431,0.8862745098,0.3818134604,0.07797575929,0
0.4196078431,0.8901960784,0.3862869692,0.07651090976,0
0.4196078431,0.8941176471,0.3906356966,0.07498269505,0
0.4196078431,0.8980392157,0.3948280906,0.07338648496,0
0.4196078431,0.9019607843,0.3988296665,0.07171755857,0
0.4196078431,0.9058823529,0.40260322,0.0699711878,0
0.4196078431,0.9098039216,0.4061091049,0.06814272831,0
0.4196078431,0.9137254902,0.4093055647,0.06622771498,0
0.4196078431,0.9176470588,0.412149108,0.06422195863,0
0.4196078431,0.9215686275,0.414594918,0.06212164072,0
0.4196078431,0.9254901961,0.4165973015,0.05992340171,0
0.4196078431,0.9294117647,0.4181102251,0.05762441637,0
0.4196078431,0.9333333333,0.4190881193,0.05522244076,0
0.4196078431,0.937254902,0.4194875049,0.05271579239,0
0.4196078431,0.9411764706,0.4192709285,0.05010317337,0
0.4196078431,0.9450980392,0.4184167694,0.04738315078,0
0.4196078431,0.9490196078,0.4169424032,0.04455298082,0
0.4196078431,0.9529411765,0.4149542549,0.04160638834,0
0.4196078431,0.9568627451,0.4127448658,0.03853010527,0
0.4196078431,0.9607843137,0.4109590375,0.03529974915,0
0.4196078431,0.9647058824,0.4108389105,0.03187718694,0
0.4196078431,0.968627451,0.4145208821,0.02821353821,0
0.4196078431,0.9725490196,0.4252922156,0.0242631819,0
0.4196078431,0.9764705882,0.4476363418,0.02001264944,0
0.4196078431,0.9803921569,0.4868401615,0.01552272417,0
0.4196078431,0.9843137255,0.5479570753,0.01097300209,0
0.4196078431,0.9882352941,0.6340671887,0.006688654994,0
0.4196078431,0.9921568627,0.7440765983,0.003123334308,0
0.4196078431,0.9960784314,0.8707293084,0.0007726967112,0
0.4196078431,1,1,0,0
0.4235294118,0,0,0,0
0.4235294118,0.003921568627,-0.02425817686,0.0005501365633,0
0.4235294118,0.007843137255,-0.04958102738,0.002034540605,0
0.4235294118,0.01176470588,-0.07563378742,0.004282829364,0
0.4235294118,0.01568627451,-0.1019708377,0.007119451464,0
0.4235294118,0.01960784314,-0.1281221538,0.01037027187,0
0.4235294118,0.02352941176,-0.153664417,0.01387325286,0
0.4235294118,0.02745098039,-0.1782700463,0.01748958373,0
0.4235294118,0.03137254902,-0.201729963,0.02111199073,0
0.4235294118,0.03529411765,-0.2239503876,0.02466808783,0
0.4235294118,0.03921568627,-0.2449289219,0.02811820985,0
0.4235294118,0.0431372549,-0.2647188055,0.0314487153,0
0.4235294118,0.04705882353,-0.2833913354,0.03466278625,0
0.4235294118,0.05098039216,-0.301004853,0.03777103523,0
0.4235294118,0.05490196078,-0.317585263,0.04078380046,0
0.4235294118,0.05882352941,-0.3331191469,0.04370615938,0
0.4235294118,0.06274509804,-0.3475574231,0.04653578747,0
0.4235294118,0.06666666667,-0.3608258582,0.04926312755,0
0.4235294118,0.07058823529,-0.3728385616,0.0518730371,0
0.4235294118,0.07450980392,-0.38351139,0.0543471026,0
0.4235294118,0.07843137255,-0.3927733525,0.0566660163,0
0.4235294118,0.08235294118,-0.4005751502,0.05881166105,0
0.4235294118,0.0862745098,-0.4068946976,0.06076875123,0
0.4235294118,0.09019607843,-0.4117398498,0.06252600192,0
0.4235294118,0.09411764706,-0.4151487068,0.06407685623,0
0.4235294118,0.09803921569,-0.4171879042,0.0654198181,0
0.4235294118,0.1019607843,-0.4179493005,0.06655844059,0
0.4235294118,0.1058823529,-0.4175454752,0.06750102035,0
0.4235294118,0.1098039216,-0.4161044541,0.06826005247,0
0.4235294118,0.1137254902,-0.4137640732,0.06885150459,0
0.4235294118,0.1176470588,-0.410666363,0.06929397352,0
0.4235294118,0.1215686275,-0.4069522921,0.06960778747,0
0.4235294118,0.1254901961,-0.4027571367,0.06981411377,0
0.4235294118,0.1294117647,-0.3982066668,0.06993412374,0
0.4235294118,0.1333333333,-0.393414254,0.06998825566,0
0.4235294118,0.137254902,-0.3884789315,0.06999560447,0
0.4235294118,0.1411764706,-0.3834843649,0.06997345393,0
0.4235294118,0.1450980392,-0.3784986446,0.06993695548,0
0.4235294118,0.1490196078,-0.3735747719,0.06989894788,0
0.4235294118,0.1529411765,-0.3687516921,0.06986990399,0
0.4235294118,0.1568627451,-0.3640557228,0.06985798597,0
0.4235294118,0.1607843137,-0.3595022317,0.069869187,0
0.4235294118,0.1647058824,-0.3550974332,0.06990753687,0
0.4235294118,0.168627451,-0.3508401924,0.06997534941,0
0.4235294118,0.1725490196,-0.3467237493,0.0700734921,0
0.4235294118,0.1764705882,-0.342737299,0.07020166056,0
0.4235294118,0.1803921569,-0.3388673845,0.07035864426,0
0.4235294118,0.1843137255,-0.3350990799,0.07054257306,0
0.4235294118,0.1882352941,-0.3314169564,0.07075113725,0
0.4235294118,0.1921568627,-0.3278058382,0.07098177702,0
0.4235294118,0.1960784314,-0.3242513621,0.07123183945,0
0.4235294118,0.2,-0.3207403641,0.0714987034,0
0.4235294118,0.2039215686,-0.3172611164,0.07177987392,0
0.4235294118,0.2078431373,-0.3138034421,0.07207304919,0
0.4235294118,0.2117647059,-0.3103587336,0.07237616349,0
0.4235294118,0.2156862745,-0.3069198969,0.07268740989,0
0.4235294118,0.2196078431,-0.3034812455,0.07300524673,0
0.4235294118,0.2235294118,-0.3000383607,0.07332839144,0
0.4235294118,0.2274509804,-0.2965879341,0.07365580516,0
0.4235294118,0.231372549,-0.2931276033,0.07398667105,0
0.4235294118,0.2352941176,-0.2896557917,0.07432036886,0
0.4235294118,0.2392156863,-0.2861715568,0.07465644778,0
0.4235294118,0.2431372549,-0.2826744528,0.07499459916,0
0.4235294118,0.2470588235,-0.2791644089,0.07533463026,0
0.4235294118,0.2509803922,-0.275641625,0.07567643996,0
0.4235294118,0.2549019608,-0.2721064848,0.0760199968,0
0.4235294118,0.2588235294,-0.2685594839,0.07636531981,0
0.4235294118,0.262745098,-0.2650011745,0.07671246208,0
0.4235294118,0.2666666667,-0.2614321217,0.07706149709,0
0.4235294118,0.2705882353,-0.2578528726,0.07741250762,0
0.4235294118,0.2745098039,-0.2542639336,0.07776557699,0
0.4235294118,0.2784313725,-0.2506657568,0.07812078243,0
0.4235294118,0.2823529412,-0.2470587319,0.07847819021,0
0.4235294118,0.2862745098,-0.2434431839,0.07883785237,0
0.4235294118,0.2901960784,-0.239819373,0.07919980466,0
0.4235294118,0.2941176471,-0.2361874988,0.0795640655,0
0.4235294118,0.2980392157,-0.232547705,0.07993063574,0
0.4235294118,0.3019607843,-0.2289000862,0.08029949908,0
0.4235294118,0.3058823529,-0.2252446939,0.08067062287,0
0.4235294118,0.3098039216,-0.2215815441,0.08104395919,0
0.4235294118,0.3137254902,-0.2179106239,0.08141944622,0
0.4235294118,0.3176470588,-0.2142318976,0.08179700958,0
0.4235294118,0.3215686275,-0.2105453126,0.08217656379,0
0.4235294118,0.3254901961,-0.2068508049,0.08255801367,0
0.4235294118,0.3294117647,-0.203148303,0.08294125566,0
0.4235294118,0.3333333333,-0.1994377326,0.08332617908,0
0.4235294118,0.337254902,-0.195719019,0.08371266726,0
0.4235294118,0.3411764706,-0.1919920904,0.08410059851,0
0.4235294118,0.3450980392,-0.1882568797,0.08448984709,0
0.4235294118,0.3490196078,-0.1845133265,0.08488028391,0
0.4235294118,0.3529411765,-0.180761378,0.08527177723,0
0.4235294118,0.3568627451,-0.1770009898,0.08566419321,0
0.4235294118,0.3607843137,-0.173232127,0.08605739633,0
0.4235294118,0.3647058824,-0.1694547642,0.08645124983,0
0.4235294118,0.368627451,-0.1656688856,0.08684561593,0
0.4235294118,0.3725490196,-0.1618744853,0.08724035613,0
0.4235294118,0.3764705882,-0.1580715667,0.0876353313,0
0.4235294118,0.3803921569,-0.1542601428,0.08803040188,0
0.4235294118,0.3843137255,-0.1504402354,0.08842542795,0
0.4235294118,0.3882352941,-0.1466118751,0.08882026925,0
0.4235294118,0.3921568627,-0.142775101,0.08921478525,0
0.4235294118,0.3960784314,-0.1389299601,0.08960883516,0
0.4235294118,0.4,-0.1350765069,0.09000227792,0
0.4235294118,0.4039215686,-0.1312148035,0.09039497219,0
0.4235294118,0.4078431373,-0.1273449184,0.09078677635,0
0.4235294118,0.4117647059,-0.1234669273,0.09117754848,0
0.4235294118,0.4156862745,-0.1195809116,0.09156714631,0
0.4235294118,0.4196078431,-0.1156869589,0.09195542724,0
0.4235294118,0.4235294118,-0.1117851624,0.09234224831,0
0.4235294118,0.4274509804,-0.1078756207,0.09272746618,0
0.4235294118,0.431372549,-0.1039584375,0.09311093708,0
0.4235294118,0.4352941176,-0.1000337213,0.09349251689,0
0.4235294118,0.4392156863,-0.09610158527,0.09387206102,0
0.4235294118,0.4431372549,-0.09216214695,0.09424942449,0
0.4235294118,0.4470588235,-0.08821552804,0.09462446187,0
0.4235294118,0.4509803922,-0.08426185421,0.09499702729,0
0.4235294118,0.4549019608,-0.0803012548,0.09536697446,0
0.4235294118,0.4588235294,-0.07633386271,0.09573415662,0
0.4235294118,0.462745098,-0.0723598141,0.09609842658,0
0.4235294118,0.4666666667,-0.06837924825,0.09645963667,0
0.4235294118,0.4705882353,-0.06439230728,0.09681763878,0
0.4235294118,0.4745098039,-0.06039913598,0.09717228432,0
0.4235294118,0.4784313725,-0.05639988155,0.09752342422,0
0.4235294118,0.4823529412,-0.05239469345,0.09787090892,0
0.4235294118,0.4862745098,-0.04838372308,0.09821458835,0
0.4235294118,0.4901960784,-0.04436712363,0.09855431191,0
0.4235294118,0.4941176471,-0.04034504984,0.09888992843,0
0.4235294118,0.4980392157,-0.0363176577,0.0992212862,0
0.4235294118,0.5019607843,-0.0322851043,0.09954823286,0
0.4235294118,0.5058823529,-0.02824754754,0.09987061544,0
0.4235294118,0.5098039216,-0.02420514589,0.1001882803,0
0.4235294118,0.5137254902,-0.02015805815,0.100501073,0
0.4235294118,0.5176470588,-0.01610644318,0.1008088384,0
0.4235294118,0.5215686275,-0.01205045967,0.1011114205,0
0.4235294118,0.5254901961,-0.007990265892,0.1014086624,0
0.4235294118,0.5294117647,-0.003926019384,0.1017004065,0
0.4235294118,0.5333333333,0.0001421232612,0.1019864937,0
0.4235294118,0.537254902,0.004214006684,0.1022667642,0
0.4235294118,0.5411764706,0.008289477025,0.1025410571,0
0.4235294118,0.5450980392,0.0123683822,0.1028092099,0
0.4235294118,0.5490196078,0.01645057216,0.1030710591,0
0.4235294118,0.5529411765,0.0205358992,0.1033264396,0
0.4235294118,0.5568627451,0.02462421821,0.103575185,0
0.4235294118,0.5607843137,0.02871538697,0.1038171271,0
0.4235294118,0.5647058824,0.03280926642,0.104052096,0
0.4235294118,0.568627451,0.03690572098,0.1042799202,0
0.4235294118,0.5725490196,0.04100461883,0.1045004261,0
0.4235294118,0.5764705882,0.04510583217,0.104713438,0
0.4235294118,0.5803921569,0.04920923757,0.1049187783,0
0.4235294118,0.5843137255,0.05331471625,0.1051162668,0
0.4235294118,0.5882352941,0.05742215436,0.1053057212,0
0.4235294118,0.5921568627,0.06153144332,0.1054869565,0
0.4235294118,0.5960784314,0.06564248014,0.105659785,0
0.4235294118,0.6,0.06975516769,0.1058240163,0
0.4235294118,0.6039215686,0.07386941508,0.105979457,0
0.4235294118,0.6078431373,0.07798513792,0.1061259106,0
0.4235294118,0.6117647059,0.0821022587,0.1062631775,0
0.4235294118,0.6156862745,0.08622070711,0.1063910546,0
0.4235294118,0.6196078431,0.09034042035,0.1065093353,0
0.4235294118,0.6235294118,0.09446134348,0.1066178092,0
0.4235294118,0.6274509804,0.09858342978,0.1067162622,0
0.4235294118,0.631372549,0.1027066411,0.1068044761,0
0.4235294118,0.6352941176,0.106830948,0.1068822286,0
0.4235294118,0.6392156863,0.1109563304,0.1069492928,0
0.4235294118,0.6431372549,0.1150827777,0.1070054376,0
0.4235294118,0.6470588235,0.1192102891,0.1070504267,0
0.4235294118,0.6509803922,0.1233388739,0.1070840192,0
0.4235294118,0.6549019608,0.1274685518,0.1071059689,0
0.4235294118,0.6588235294,0.1315993532,0.1071160239,0
0.4235294118,0.662745098,0.1357313193,0.1071139271,0
0.4235294118,0.6666666667,0.1398645022,0.1070994152,0
0.4235294118,0.6705882353,0.1439989654,0.1070722186,0
0.4235294118,0.6745098039,0.1481347835,0.1070320615,0
0.4235294118,0.6784313725,0.1522720423,0.106978661,0
0.4235294118,0.6823529412,0.1564108391,0.1069117272,0
0.4235294118,0.6862745098,0.1605512821,0.1068309627,0
0.4235294118,0.6901960784,0.1646934906,0.1067360622,0
0.4235294118,0.6941176471,0.1688375949,0.1066267124,0
0.4235294118,0.6980392157,0.1729837356,0.1065025911,0
0.4235294118,0.7019607843,0.177132064,0.1063633676,0
0.4235294118,0.7058823529,0.1812827413,0.1062087016,0
0.4235294118,0.7098039216,0.1854359385,0.1060382437,0
0.4235294118,0.7137254902,0.1895918365,0.1058516343,0
0.4235294118,0.7176470588,0.1937506258,0.1056485041,0
0.4235294118,0.7215686275,0.1979125069,0.1054284739,0
0.4235294118,0.7254901961,0.2020776909,0.1051911543,0
0.4235294118,0.7294117647,0.2062464,0.1049361463,0
0.4235294118,0.7333333333,0.2104188693,0.1046630415,0
0.4235294118,0.737254902,0.2145953486,0.1043714228,0
0.4235294118,0.7411764706,0.2187761052,0.104060865,0
0.4235294118,0.7450980392,0.2229614279,0.1037309363,0
0.4235294118,0.7490196078,0.2271516314,0.1033811994,0
0.4235294118,0.7529411765,0.2313470624,0.1030112134,0
0.4235294118,0.7568627451,0.2355481069,0.1026205359,0
0.4235294118,0.7607843137,0.2397551986,0.1022087254,0
0.4235294118,0.7647058824,0.2439688295,0.101775344,0
0.4235294118,0.768627451,0.2481895604,0.1013199605,0
0.4235294118,0.7725490196,0.2524180344,0.1008421534,0
0.4235294118,0.7764705882,0.25665499,0.1003415144,0
0.4235294118,0.7803921569,0.2609012758,0.09981765201,0
0.4235294118,0.7843137255,0.2651578643,0.09927019393,0
0.4235294118,0.7882352941,0.2694258662,0.09869879049,0
0.4235294118,0.7921568627,0.2737065418,0.09810311651,0
0.4235294118,0.7960784314,0.2780013111,0.09748287258,0
0.4235294118,0.8,0.282311758,0.09683778517,0
0.4235294118,0.8039215686,0.2866396302,0.09616760511,0
0.4235294118,0.8078431373,0.2909868304,0.09547210433,0
0.4235294118,0.8117647059,0.2953553978,0.09475107024,0
0.4235294118,0.8156862745,0.2997474776,0.09400429764,0
0.4235294118,0.8196078431,0.3041652762,0.09323157782,0
0.4235294118,0.8235294118,0.3086109989,0.09243268444,0
0.4235294118,0.8274509804,0.3130867691,0.09160735632,0
0.4235294118,0.831372549,0.3175945257,0.0907552768,0
0.4235294118,0.8352941176,0.322135898,0.08987604999,0
0.4235294118,0.8392156863,0.3267120565,0.08896917404,0
0.4235294118,0.8431372549,0.3313235389,0.0880340119,0
0.4235294118,0.8470588235,0.3359700524,0.08706976022,0
0.4235294118,0.8509803922,0.3406502537,0.08607541719,0
0.4235294118,0.8549019608,0.3453615094,0.08504975053,0
0.4235294118,0.8588235294,0.3500996413,0.08399126663,0
0.4235294118,0.862745098,0.3548586618,0.08289818257,0
0.4235294118,0.8666666667,0.3596305072,0.08176840235,0
0.4235294118,0.8705882353,0.3644047771,0.08059949912,0
0.4235294118,0.8745098039,0.3691684895,0.07938870499,0
0.4235294118,0.8784313725,0.3739058618,0.07813290995,0
0.4235294118,0.8823529412,0.3785981295,0.07682867148,0
0.4235294118,0.8862745098,0.3832234123,0.07547223566,0
0.4235294118,0.8901960784,0.3877566375,0.07405957075,0
0.4235294118,0.8941176471,0.3921695296,0.07258641344,0
0.4235294118,0.8980392157,0.3964306697,0.0710483273,0
0.4235294118,0.9019607843,0.4005056297,0.06944077271,0
0.4235294118,0.9058823529,0.4043571764,0.06775918649,0
0.4235294118,0.9098039216,0.4079455433,0.06599906925,0
0.4235294118,0.9137254902,0.4112287588,0.06415607759,0
0.4235294118,0.9176470588,0.414163022,0.06222611826,0
0.4235294118,0.9215686275,0.4167031158,0.0602054407,0
0.4235294118,0.9254901961,0.4188028659,0.05809072357,0
0.4235294118,0.9294117647,0.4204156981,0.05587914793,0
0.4235294118,0.9333333333,0.4214954916,0.05356844009,0
0.4235294118,0.937254902,0.421998321,0.05115684289,0
0.4235294118,0.9411764706,0.421886648,0.04864291995,0
0.4235294118,0.9450980392,0.4211396357,0.04602500186,0
0.4235294118,0.9490196078,0.4197771687,0.04329995931,0
0.4235294118,0.9529411765,0.4179110434,0.04046092703,0
0.4235294118,0.9568627451,0.4158429569,0.03749381714,0
0.4235294118,0.9607843137,0.414230187,0.03437325669,0
0.4235294118,0.9647058824,0.4143270514,0.03106013656,0
0.4235294118,0.968627451,0.4182734885,0.02750489819,0
0.4235294118,0.9725490196,0.4293387977,0.02366178063,0
0.4235294118,0.9764705882,0.4519530806,0.01951768009,0
0.4235294118,0.9803921569,0.4913069562,0.01513373775,0
0.4235294118,0.9843137255,0.5523224767,0.01068887216,0
0.4235294118,0.9882352941,0.6379442674,0.00650516524,0
0.4235294118,0.9921568627,0.7469953618,0.00302933799,0
0.4235294118,0.9960784314,0.8722673131,0.000745249866,0
0.4235294118,1,1,0,0
0.4274509804,0,0,0,0
0.4274509804,0.003921568627,-0.02527319921,0.0005498551293,0
0.4274509804,0.007843137255,-0.05143765237,0.00202255657,0
0.4274509804,0.01176470588,-0.07815467729,0.004238084935,0
0.4274509804,0.01568627451,-0.1049781615,0.007013626703,0
0.4274509804,0.01960784314,-0.1314466019,0.01017113594,0
0.4274509804,0.02352941176,-0.1571562052,0.01354849176,0
0.4274509804,0.02745098039,-0.181808399,0.01701041364,0
0.4274509804,0.03137254902,-0.2052284174,0.02045588475,0
0.4274509804,0.03529411765,-0.2273567089,0.02382017136,0
0.4274509804,0.03921568627,-0.2482200173,0.02707123432,0
0.4274509804,0.0431372549,-0.2678922949,0.03020187358,0
0.4274509804,0.04705882353,-0.2864560315,0.03321986773,0
0.4274509804,0.05098039216,-0.3039722398,0.03613847227,0
0.4274509804,0.05490196078,-0.3204633567,0.03896904617,0
0.4274509804,0.05882352941,-0.3359092154,0.0417166297,0
0.4274509804,0.06274509804,-0.3502532668,0.04437838921,0
0.4274509804,0.06666666667,-0.3634149121,0.04694424517,0
0.4274509804,0.07058823529,-0.3753039782,0.04939878932,0
0.4274509804,0.07450980392,-0.38583441,0.05172369236,0
0.4274509804,0.07843137255,-0.3949355091,0.05390005002,0
0.4274509804,0.08235294118,-0.4025600819,0.05591037274,0
0.4274509804,0.0862745098,-0.4086894981,0.05774011327,0
0.4274509804,0.09019607843,-0.4133359677,0.05937873186,0
0.4274509804,0.09411764706,-0.4165424371,0.06082033973,0
0.4274509804,0.09803921569,-0.418380521,0.06206397033,0
0.4274509804,0.1019607843,-0.4189468797,0.06311352606,0
0.4274509804,0.1058823529,-0.4183584591,0.06397744847,0
0.4274509804,0.1098039216,-0.4167470132,0.06466816364,0
0.4274509804,0.1137254902,-0.4142533245,0.06520136018,0
0.4274509804,0.1176470588,-0.4110215089,0.06559516071,0
0.4274509804,0.1215686275,-0.4071937383,0.06586924859,0
0.4274509804,0.1254901961,-0.4029056453,0.06604400702,0
0.4274509804,0.1294117647,-0.3982825884,0.06613971985,0
0.4274509804,0.1333333333,-0.3934368733,0.06617587256,0
0.4274509804,0.137254902,-0.3884659467,0.06617057939,0
0.4274509804,0.1411764706,-0.3834515102,0.06614015052,0
0.4274509804,0.1450980392,-0.3784594542,0.06609880163,0
0.4274509804,0.1490196078,-0.3735404752,0.06605849896,0
0.4274509804,0.1529411765,-0.3687312235,0.06602892552,0
0.4274509804,0.1568627451,-0.3640558263,0.06601754966,0
0.4274509804,0.1607843137,-0.3595276371,0.06602977417,0
0.4274509804,0.1647058824,-0.3551510835,0.06606914402,0
0.4274509804,0.168627451,-0.3509235003,0.06613759139,0
0.4274509804,0.1725490196,-0.3468368658,0.06623569914,0
0.4274509804,0.1764705882,-0.3428793791,0.06636296656,0
0.4274509804,0.1803921569,-0.3390368376,0.06651806438,0
0.4274509804,0.1843137255,-0.3352937972,0.06669906965,0
0.4274509804,0.1882352941,-0.3316345098,0.06690367391,0
0.4274509804,0.1921568627,-0.3280436478,0.06712936094,0
0.4274509804,0.1960784314,-0.3245068318,0.06737355293,0
0.4274509804,0.2,-0.3210109865,0.06763372548,0
0.4274509804,0.2039215686,-0.3175445492,0.06790749346,0
0.4274509804,0.2078431373,-0.31409756,0.06819267079,0
0.4274509804,0.2117647059,-0.310661658,0.06848730752,0
0.4274509804,0.2156862745,-0.3072300085,0.06878970809,0
0.4274509804,0.2196078431,-0.3037971832,0.06909843443,0
0.4274509804,0.2235294118,-0.3003590096,0.06941229762,0
0.4274509804,0.2274509804,-0.2969124062,0.06973034118,0
0.4274509804,0.231372549,-0.2934552142,0.0700518188,0
0.4274509804,0.2352941176,-0.289986034,0.07037616905,0
0.4274509804,0.2392156863,-0.2865040736,0.07070298863,0
0.4274509804,0.2431372549,-0.2830090109,0.07103200601,0
0.4274509804,0.2470588235,-0.2795008743,0.07136305618,0
0.4274509804,0.2509803922,-0.2759799406,0.0716960575,0
0.4274509804,0.2549019608,-0.2724466499,0.07203099102,0
0.4274509804,0.2588235294,-0.2689015374,0.07236788241,0
0.4274509804,0.262745098,-0.2653451804,0.07270678668,0
0.4274509804,0.2666666667,-0.261778157,0.07304777557,0
0.4274509804,0.2705882353,-0.2582010178,0.07339092732,0
0.4274509804,0.2745098039,-0.2546142656,0.0737363188,0
0.4274509804,0.2784313725,-0.2510183435,0.07408401948,0
0.4274509804,0.2823529412,-0.2474136283,0.07443408723,0
0.4274509804,0.2862745098,-0.2438004295,0.07478656541,0
0.4274509804,0.2901960784,-0.2401789907,0.07514148125,0
0.4274509804,0.2941176471,-0.2365494943,0.07549884507,0
0.4274509804,0.2980392157,-0.2329120671,0.07585865025,0
0.4274509804,0.3019607843,-0.229266787,0.07622087379,0
0.4274509804,0.3058823529,-0.2256136903,0.07658547717,0
0.4274509804,0.3098039216,-0.221952779,0.07695240755,0
0.4274509804,0.3137254902,-0.2182840271,0.07732159904,0
0.4274509804,0.3176470588,-0.2146073878,0.07769297412,0
0.4274509804,0.3215686275,-0.2109227984,0.07806644504,0
0.4274509804,0.3254901961,-0.2072301862,0.07844191512,0
0.4274509804,0.3294117647,-0.2035294726,0.07881928011,0
0.4274509804,0.3333333333,-0.1998205767,0.07919842926,0
0.4274509804,0.337254902,-0.1961034188,0.07957924649,0
0.4274509804,0.3411764706,-0.1923779229,0.07996161126,0
0.4274509804,0.3450980392,-0.1886440183,0.08034539944,0
0.4274509804,0.3490196078,-0.1849016419,0.080730484,0
0.4274509804,0.3529411765,-0.1811507385,0.08111673563,0
0.4274509804,0.3568627451,-0.1773912622,0.08150402322,0
0.4274509804,0.3607843137,-0.1736231768,0.08189221427,0
0.4274509804,0.3647058824,-0.1698464557,0.08228117525,0
0.4274509804,0.368627451,-0.1660610824,0.08267077181,0
0.4274509804,0.3725490196,-0.1622670503,0.083060869,0
0.4274509804,0.3764705882,-0.1584643625,0.0834513314,0
0.4274509804,0.3803921569,-0.1546530315,0.08384202324,0
0.4274509804,0.3843137255,-0.1508330789,0.08423280844,0
0.4274509804,0.3882352941,-0.147004535,0.08462355067,0
0.4274509804,0.3921568627,-0.1431674385,0.08501411334,0
0.4274509804,0.3960784314,-0.1393218363,0.08540435964,0
0.4274509804,0.4,-0.1354677827,0.08579415248,0
0.4274509804,0.4039215686,-0.1316053392,0.08618335452,0
0.4274509804,0.4078431373,-0.1277345744,0.08657182811,0
0.4274509804,0.4117647059,-0.1238555634,0.08695943527,0
0.4274509804,0.4156862745,-0.1199683873,0.08734603769,0
0.4274509804,0.4196078431,-0.1160731334,0.08773149667,0
0.4274509804,0.4235294118,-0.1121698944,0.08811567314,0
0.4274509804,0.4274509804,-0.1082587686,0.08849842758,0
0.4274509804,0.431372549,-0.1043398593,0.08887962007,0
0.4274509804,0.4352941176,-0.1004132744,0.08925911021,0
0.4274509804,0.4392156863,-0.09647912676,0.08963675716,0
0.4274509804,0.4431372549,-0.09253753343,0.0900124196,0
0.4274509804,0.4470588235,-0.08858861567,0.09038595572,0
0.4274509804,0.4509803922,-0.08463249864,0.09075722323,0
0.4274509804,0.4549019608,-0.08066931125,0.09112607933,0
0.4274509804,0.4588235294,-0.07669918589,0.09149238075,0
0.4274509804,0.462745098,-0.07272225826,0.09185598366,0
0.4274509804,0.4666666667,-0.06873866713,0.09221674376,0
0.4274509804,0.4705882353,-0.06474855413,0.09257451619,0
0.4274509804,0.4745098039,-0.06075206353,0.09292915557,0
0.4274509804,0.4784313725,-0.05674934202,0.09328051597,0
0.4274509804,0.4823529412,-0.05274053851,0.09362845088,0
0.4274509804,0.4862745098,-0.04872580386,0.09397281323,0
0.4274509804,0.4901960784,-0.04470529067,0.09431345534,0
0.4274509804,0.4941176471,-0.04067915306,0.09465022889,0
0.4274509804,0.4980392157,-0.03664754643,0.09498298493,0
0.4274509804,0.5019607843,-0.03261062717,0.0953115738,0
0.4274509804,0.5058823529,-0.02856855248,0.09563584513,0
0.4274509804,0.5098039216,-0.0245214801,0.0959556478,0
0.4274509804,0.5137254902,-0.02046956803,0.09627082986,0
0.4274509804,0.5176470588,-0.0164129743,0.09658123853,0
0.4274509804,0.5215686275,-0.01235185671,0.09688672012,0
0.4274509804,0.5254901961,-0.008286372559,0.09718711996,0
0.4274509804,0.5294117647,-0.004216678387,0.09748228239,0
0.4274509804,0.5333333333,-0.0001429296978,0.09777205065,0
0.4274509804,0.537254902,0.003934719307,0.09805626679,0
0.4274509804,0.5411764706,0.008016116002,0.09833477168,0
0.4274509804,0.5450980392,0.01210110962,0.09860740485,0
0.4274509804,0.5490196078,0.01618955151,0.09887400443,0
0.4274509804,0.5529411765,0.02028129547,0.09913440709,0
0.4274509804,0.5568627451,0.02437619796,0.0993884479,0
0.4274509804,0.5607843137,0.02847411846,0.09963596028,0
0.4274509804,0.5647058824,0.03257491971,0.09987677587,0
0.4274509804,0.568627451,0.03667846801,0.1001107245,0
0.4274509804,0.5725490196,0.04078463355,0.1003376338,0
0.4274509804,0.5764705882,0.04489329066,0.1005573296,0
0.4274509804,0.5803921569,0.04900431815,0.1007696354,0
0.4274509804,0.5843137255,0.0531175996,0.1009743724,0
0.4274509804,0.5882352941,0.05723302365,0.1011713592,0
0.4274509804,0.5921568627,0.06135048435,0.101360412,0
0.4274509804,0.5960784314,0.06546988144,0.1015413442,0
0.4274509804,0.6,0.06959112069,0.1017139666,0
0.4274509804,0.6039215686,0.0737141142,0.1018780867,0
0.4274509804,0.6078431373,0.07783878078,0.1020335091,0
0.4274509804,0.6117647059,0.08196504622,0.1021800352,0
0.4274509804,0.6156862745,0.08609284364,0.1023174628,0
0.4274509804,0.6196078431,0.09022211387,0.1024455865,0
0.4274509804,0.6235294118,0.09435280572,0.102564197,0
0.4274509804,0.6274509804,0.09848487638,0.1026730812,0
0.4274509804,0.631372549,0.1026182918,0.102772022,0
0.4274509804,0.6352941176,0.1067530267,0.1028607984,0
0.4274509804,0.6392156863,0.1108890657,0.1029391847,0
